prefCode,prefJP,prefEN,date,tests,newCases,activeCases,severeCases,recovered,deaths,rt
8,茨城県,Ibaraki,20211030,40489.0,24286.0,30.0,2.0,24152.0,218.0,0.63
8,茨城県,Ibaraki,20211031,40489.0,24287.0,24.0,2.0,24161.0,218.0,0.67
8,茨城県,Ibaraki,2021104,40174.0,24091.0,223.0,9.0,23772.0,216.0,0.71
8,茨城県,Ibaraki,2021105,40174.0,24106.0,192.0,9.0,23815.0,216.0,0.58
8,茨城県,Ibaraki,2021106,40174.0,24127.0,185.0,9.0,23847.0,216.0,0.59
8,茨城県,Ibaraki,2021107,40174.0,24147.0,167.0,9.0,23881.0,216.0,0.68
8,茨城県,Ibaraki,2021108,40174.0,24157.0,145.0,8.0,23914.0,217.0,0.64
8,茨城県,Ibaraki,2021109,40174.0,24182.0,143.0,8.0,23935.0,217.0,0.69
8,茨城県,Ibaraki,202111,18572.0,2488.0,303.0,7.0,2147.0,38.0,1.35
8,茨城県,Ibaraki,2021110,19492.0,3140.0,691.0,8.0,2409.0,40.0,1.81
8,茨城県,Ibaraki,2021111,40489.0,24287.0,21.0,2.0,24164.0,218.0,0.7
8,茨城県,Ibaraki,2021111,19492.0,3207.0,724.0,9.0,2443.0,40.0,1.88
8,茨城県,Ibaraki,20211110,40535.0,24307.0,14.0,0.0,24186.0,219.0,0.96
8,茨城県,Ibaraki,20211111,40535.0,24311.0,15.0,0.0,24188.0,219.0,1.13
8,茨城県,Ibaraki,20211112,40535.0,24317.0,21.0,1.0,24189.0,219.0,1.47
8,茨城県,Ibaraki,20211113,40535.0,24321.0,23.0,1.0,24190.0,219.0,1.75
8,茨城県,Ibaraki,20211114,40535.0,24322.0,23.0,1.0,24191.0,219.0,1.34
8,茨城県,Ibaraki,20211115,40548.0,24324.0,22.0,1.0,24194.0,219.0,1.31
8,茨城県,Ibaraki,20211116,40548.0,24325.0,21.0,1.0,24196.0,219.0,1.34
8,茨城県,Ibaraki,20211117,40548.0,24326.0,21.0,0.0,24196.0,220.0,1.13
8,茨城県,Ibaraki,20211118,40548.0,24328.0,20.0,0.0,24199.0,220.0,0.92
8,茨城県,Ibaraki,20211119,40548.0,24332.0,21.0,0.0,24202.0,220.0,0.71
8,茨城県,Ibaraki,2021112,40491.0,24290.0,18.0,2.0,24168.0,218.0,0.79
8,茨城県,Ibaraki,2021112,20147.0,3277.0,749.0,9.0,2488.0,40.0,1.77
8,茨城県,Ibaraki,20211120,40548.0,24333.0,20.0,0.0,24203.0,220.0,0.61
8,茨城県,Ibaraki,20211121,40548.0,24335.0,19.0,0.0,24207.0,220.0,0.71
8,茨城県,Ibaraki,20211122,40552.0,24335.0,18.0,0.0,24209.0,220.0,0.61
8,茨城県,Ibaraki,20211123,40552.0,24338.0,15.0,0.0,24212.0,220.0,0.71
8,茨城県,Ibaraki,20211124,40552.0,24338.0,12.0,0.0,24215.0,220.0,0.72
8,茨城県,Ibaraki,20211125,40552.0,24338.0,10.0,0.0,24217.0,220.0,0.68
8,茨城県,Ibaraki,20211126,40552.0,24339.0,6.0,0.0,24222.0,220.0,0.58
8,茨城県,Ibaraki,20211127,40552.0,24340.0,7.0,0.0,24222.0,220.0,0.68
8,茨城県,Ibaraki,20211128,40552.0,24340.0,6.0,0.0,24223.0,220.0,0.51
8,茨城県,Ibaraki,20211129,40554.0,24340.0,4.0,0.0,24225.0,220.0,0.57
8,茨城県,Ibaraki,2021113,40491.0,24291.0,17.0,2.0,24170.0,218.0,0.89
8,茨城県,Ibaraki,2021113,20317.0,3354.0,758.0,9.0,2555.0,41.0,1.64
8,茨城県,Ibaraki,20211130,40554.0,24340.0,3.0,0.0,24226.0,220.0,0.26
8,茨城県,Ibaraki,2021114,40491.0,24292.0,17.0,2.0,24171.0,218.0,1.0
8,茨城県,Ibaraki,2021114,20533.0,3458.0,807.0,9.0,2610.0,41.0,1.46
8,茨城県,Ibaraki,2021115,40491.0,24293.0,18.0,1.0,24171.0,218.0,1.0
8,茨城県,Ibaraki,2021115,20711.0,3617.0,871.0,9.0,2705.0,41.0,1.31
8,茨城県,Ibaraki,2021116,40491.0,24297.0,20.0,1.0,24171.0,218.0,0.7
8,茨城県,Ibaraki,2021116,20711.0,3723.0,891.0,9.0,2790.0,42.0,1.15
8,茨城県,Ibaraki,2021117,40491.0,24301.0,23.0,1.0,24172.0,218.0,0.87
8,茨城県,Ibaraki,2021117,20711.0,3812.0,911.0,8.0,2857.0,44.0,1.11
8,茨城県,Ibaraki,2021118,40535.0,24302.0,16.0,1.0,24180.0,218.0,0.91
8,茨城県,Ibaraki,2021118,21272.0,3875.0,919.0,12.0,2911.0,45.0,1.06
8,茨城県,Ibaraki,2021119,40535.0,24304.0,15.0,0.0,24183.0,218.0,0.84
8,茨城県,Ibaraki,2021119,21335.0,3941.0,846.0,12.0,3050.0,45.0,1.05
8,茨城県,Ibaraki,202112,18572.0,2508.0,303.0,7.0,2167.0,38.0,1.27
8,茨城県,Ibaraki,2021120,21534.0,4024.0,837.0,12.0,3144.0,45.0,1.05
8,茨城県,Ibaraki,2021121,40554.0,24340.0,0.0,0.0,24229.0,220.0,0.28
8,茨城県,Ibaraki,2021121,21719.0,4107.0,846.0,11.0,3216.0,47.0,1.01
8,茨城県,Ibaraki,20211210,40561.0,24349.0,8.0,1.0,24230.0,220.0,4.8
8,茨城県,Ibaraki,20211211,40561.0,24353.0,12.0,1.0,24230.0,220.0,0.0
8,茨城県,Ibaraki,20211212,40561.0,24354.0,13.0,1.0,24230.0,220.0,0.0
8,茨城県,Ibaraki,20211213,40567.0,24354.0,13.0,1.0,24230.0,220.0,0.0
8,茨城県,Ibaraki,20211214,40567.0,24357.0,14.0,1.0,24231.0,220.0,6.92
8,茨城県,Ibaraki,20211215,40567.0,24357.0,13.0,1.0,24233.0,220.0,4.01
8,茨城県,Ibaraki,20211216,40567.0,24359.0,15.0,1.0,24233.0,220.0,1.64
8,茨城県,Ibaraki,20211217,40567.0,24359.0,13.0,1.0,24235.0,220.0,1.0
8,茨城県,Ibaraki,20211218,40567.0,24361.0,14.0,1.0,24235.0,220.0,0.64
8,茨城県,Ibaraki,20211219,40567.0,24362.0,14.0,1.0,24236.0,220.0,0.71
8,茨城県,Ibaraki,2021122,40554.0,24340.0,0.0,0.0,24229.0,220.0,0.32
8,茨城県,Ibaraki,2021122,21908.0,4185.0,843.0,11.0,3296.0,48.0,0.89
8,茨城県,Ibaraki,20211220,40574.0,24363.0,14.0,1.0,24238.0,220.0,0.77
8,茨城県,Ibaraki,20211221,40574.0,24366.0,12.0,1.0,24243.0,220.0,0.69
8,茨城県,Ibaraki,20211222,40574.0,24368.0,13.0,1.0,24244.0,220.0,0.84
8,茨城県,Ibaraki,20211223,40574.0,24368.0,13.0,1.0,24244.0,220.0,0.81
8,茨城県,Ibaraki,20211224,40574.0,24369.0,12.0,1.0,24246.0,220.0,1.08
8,茨城県,Ibaraki,20211225,40574.0,24371.0,13.0,1.0,24247.0,220.0,1.29
8,茨城県,Ibaraki,20211226,40574.0,24372.0,13.0,1.0,24249.0,220.0,1.17
8,茨城県,Ibaraki,20211227,40590.0,24372.0,13.0,1.0,24250.0,220.0,1.0
8,茨城県,Ibaraki,20211228,40590.0,24374.0,11.0,0.0,24252.0,220.0,0.92
8,茨城県,Ibaraki,20211229,40590.0,24378.0,15.0,0.0,24252.0,220.0,0.93
8,茨城県,Ibaraki,2021123,40554.0,24340.0,0.0,0.0,24229.0,220.0,0.25
8,茨城県,Ibaraki,2021123,21908.0,4317.0,883.0,12.0,3385.0,51.0,0.92
8,茨城県,Ibaraki,20211230,40590.0,24379.0,16.0,0.0,24252.0,220.0,1.15
8,茨城県,Ibaraki,20211231,40590.0,24380.0,14.0,0.0,24256.0,220.0,1.07
8,茨城県,Ibaraki,2021124,40554.0,24340.0,0.0,0.0,24229.0,220.0,0.0
8,茨城県,Ibaraki,2021124,21908.0,4363.0,850.0,14.0,3462.0,53.0,0.87
8,茨城県,Ibaraki,2021125,40554.0,24340.0,0.0,0.0,24229.0,220.0,0.0
8,茨城県,Ibaraki,2021125,22458.0,4408.0,817.0,14.0,3540.0,53.0,0.85
8,茨城県,Ibaraki,2021126,40561.0,24340.0,0.0,0.0,24229.0,220.0,0.0
8,茨城県,Ibaraki,2021126,22596.0,4457.0,758.0,17.0,3646.0,55.0,0.84
8,茨城県,Ibaraki,2021127,40561.0,24341.0,1.0,1.0,24229.0,220.0,0.61
8,茨城県,Ibaraki,2021127,22774.0,4541.0,774.0,16.0,3713.0,56.0,0.83
8,茨城県,Ibaraki,2021128,40561.0,24342.0,2.0,1.0,24229.0,220.0,1.0
8,茨城県,Ibaraki,2021128,22957.0,4601.0,772.0,17.0,3768.0,60.0,0.82
8,茨城県,Ibaraki,2021129,40561.0,24346.0,5.0,1.0,24230.0,220.0,2.19
8,茨城県,Ibaraki,2021129,23081.0,4687.0,752.0,17.0,3872.0,62.0,0.91
8,茨城県,Ibaraki,202113,18572.0,2560.0,321.0,6.0,2201.0,38.0,1.31
8,茨城県,Ibaraki,2021130,23081.0,4756.0,763.0,16.0,3930.0,62.0,0.8
8,茨城県,Ibaraki,2021131,23081.0,4819.0,750.0,16.0,4006.0,62.0,0.87
8,茨城県,Ibaraki,202114,18978.0,2592.0,331.0,6.0,2223.0,38.0,1.24
8,茨城県,Ibaraki,202115,19019.0,2659.0,368.0,9.0,2253.0,38.0,1.21
8,茨城県,Ibaraki,202116,19218.0,2730.0,404.0,8.0,2287.0,39.0,1.24
8,茨城県,Ibaraki,202117,19356.0,2820.0,457.0,9.0,2324.0,39.0,1.46
8,茨城県,Ibaraki,202118,19492.0,2947.0,565.0,9.0,2343.0,39.0,1.61
8,茨城県,Ibaraki,202119,19492.0,3056.0,639.0,8.0,2377.0,40.0,1.87
8,茨城県,Ibaraki,202121,23418.0,4847.0,664.0,15.0,4116.0,66.0,0.86
8,茨城県,Ibaraki,2021210,24220.0,5247.0,469.0,15.0,4691.0,86.0,0.92
8,茨城県,Ibaraki,2021211,24220.0,5294.0,487.0,15.0,4719.0,87.0,0.88
8,茨城県,Ibaraki,2021212,24378.0,5316.0,472.0,15.0,4755.0,88.0,0.86
8,茨城県,Ibaraki,2021213,24378.0,5335.0,433.0,17.0,4810.0,91.0,0.79
8,茨城県,Ibaraki,2021214,24378.0,5373.0,413.0,16.0,4865.0,94.0,0.78
8,茨城県,Ibaraki,2021215,24519.0,5392.0,395.0,15.0,4897.0,98.0,0.75
8,茨城県,Ibaraki,2021216,24547.0,5413.0,367.0,15.0,4945.0,99.0,0.68
8,茨城県,Ibaraki,2021217,24627.0,5439.0,342.0,15.0,4995.0,100.0,0.67
8,茨城県,Ibaraki,2021218,24664.0,5478.0,357.0,14.0,5019.0,100.0,0.68
8,茨城県,Ibaraki,2021219,24712.0,5500.0,347.0,13.0,5049.0,102.0,0.74
8,茨城県,Ibaraki,202122,23454.0,4876.0,608.0,15.0,4199.0,68.0,0.86
8,茨城県,Ibaraki,2021220,24712.0,5538.0,343.0,12.0,5091.0,102.0,0.88
8,茨城県,Ibaraki,2021221,24712.0,5584.0,359.0,12.0,5120.0,103.0,0.94
8,茨城県,Ibaraki,2021222,24833.0,5598.0,354.0,12.0,5138.0,103.0,0.96
8,茨城県,Ibaraki,2021223,24833.0,5614.0,339.0,12.0,5169.0,103.0,1.01
8,茨城県,Ibaraki,2021224,24848.0,5672.0,364.0,9.0,5200.0,105.0,1.15
8,茨城県,Ibaraki,2021225,24855.0,5685.0,353.0,8.0,5223.0,106.0,1.09
8,茨城県,Ibaraki,2021226,24868.0,5713.0,352.0,8.0,5252.0,106.0,1.11
8,茨城県,Ibaraki,2021227,24868.0,5743.0,345.0,8.0,5289.0,106.0,1.01
8,茨城県,Ibaraki,2021228,24868.0,5758.0,331.0,9.0,5315.0,109.0,0.87
8,茨城県,Ibaraki,202123,23513.0,4915.0,581.0,15.0,4265.0,68.0,0.79
8,茨城県,Ibaraki,202124,23626.0,4979.0,583.0,15.0,4324.0,71.0,0.83
8,茨城県,Ibaraki,202125,23780.0,5035.0,560.0,16.0,4402.0,72.0,0.77
8,茨城県,Ibaraki,202126,23780.0,5093.0,538.0,15.0,4479.0,75.0,0.83
8,茨城県,Ibaraki,202127,23780.0,5143.0,526.0,16.0,4538.0,78.0,0.79
8,茨城県,Ibaraki,202128,24059.0,5174.0,515.0,16.0,4578.0,80.0,0.81
8,茨城県,Ibaraki,202129,24100.0,5214.0,503.0,17.0,4629.0,81.0,0.86
8,茨城県,Ibaraki,202131,24917.0,5811.0,363.0,7.0,5335.0,110.0,1.03
8,茨城県,Ibaraki,2021310,25125.0,6074.0,313.0,6.0,5638.0,120.0,1.07
8,茨城県,Ibaraki,2021311,25144.0,6110.0,319.0,4.0,5668.0,120.0,0.98
8,茨城県,Ibaraki,2021312,25169.0,6153.0,329.0,3.0,5699.0,121.0,0.93
8,茨城県,Ibaraki,2021313,25169.0,6170.0,319.0,4.0,5726.0,121.0,0.9
8,茨城県,Ibaraki,2021314,25169.0,6188.0,298.0,4.0,5765.0,121.0,0.87
8,茨城県,Ibaraki,2021315,25292.0,6198.0,289.0,4.0,5784.0,121.0,0.92
8,茨城県,Ibaraki,2021316,25292.0,6223.0,283.0,4.0,5814.0,122.0,0.89
8,茨城県,Ibaraki,2021317,25356.0,6263.0,287.0,4.0,5849.0,123.0,0.92
8,茨城県,Ibaraki,2021318,25375.0,6310.0,311.0,5.0,5872.0,123.0,0.96
8,茨城県,Ibaraki,2021319,25439.0,6348.0,319.0,5.0,5902.0,123.0,0.95
8,茨城県,Ibaraki,202132,24927.0,5829.0,338.0,6.0,5374.0,114.0,1.05
8,茨城県,Ibaraki,2021320,25439.0,6381.0,318.0,5.0,5936.0,123.0,1.05
8,茨城県,Ibaraki,2021321,25439.0,6403.0,328.0,5.0,5948.0,123.0,1.08
8,茨城県,Ibaraki,2021322,25709.0,6422.0,317.0,2.0,5977.0,124.0,1.16
8,茨城県,Ibaraki,2021323,25747.0,6455.0,312.0,1.0,6015.0,124.0,1.19
8,茨城県,Ibaraki,2021324,25858.0,6500.0,315.0,0.0,6056.0,125.0,1.18
8,茨城県,Ibaraki,2021325,25917.0,6537.0,329.0,1.0,6079.0,125.0,1.1
8,茨城県,Ibaraki,2021326,26008.0,6572.0,328.0,1.0,6113.0,126.0,1.1
8,茨城県,Ibaraki,2021327,26008.0,6605.0,322.0,1.0,6152.0,126.0,1.04
8,茨城県,Ibaraki,2021328,26008.0,6656.0,343.0,1.0,6182.0,126.0,1.12
8,茨城県,Ibaraki,2021329,26346.0,6679.0,317.0,1.0,6231.0,126.0,1.1
8,茨城県,Ibaraki,202133,24954.0,5863.0,331.0,5.0,5414.0,115.0,0.87
8,茨城県,Ibaraki,2021330,26358.0,6708.0,312.0,0.0,6264.0,127.0,1.06
8,茨城県,Ibaraki,2021331,26469.0,6745.0,322.0,1.0,6291.0,127.0,1.02
8,茨城県,Ibaraki,202134,24991.0,5900.0,341.0,5.0,5440.0,116.0,1.03
8,茨城県,Ibaraki,202135,25001.0,5944.0,356.0,6.0,5469.0,116.0,1.06
8,茨城県,Ibaraki,202136,25001.0,5972.0,339.0,6.0,5514.0,116.0,1.09
8,茨城県,Ibaraki,202137,25001.0,5993.0,332.0,6.0,5542.0,116.0,1.24
8,茨城県,Ibaraki,202138,25070.0,6015.0,332.0,7.0,5562.0,118.0,0.97
8,茨城県,Ibaraki,202139,25099.0,6041.0,324.0,7.0,5596.0,118.0,0.99
8,茨城県,Ibaraki,202141,26507.0,6770.0,323.0,1.0,6315.0,127.0,1.02
8,茨城県,Ibaraki,2021410,27489.0,7075.0,329.0,3.0,6613.0,128.0,1.02
8,茨城県,Ibaraki,2021411,27489.0,7118.0,336.0,5.0,6649.0,128.0,1.04
8,茨城県,Ibaraki,2021412,27834.0,7135.0,324.0,7.0,6678.0,128.0,1.06
8,茨城県,Ibaraki,2021413,27838.0,7165.0,311.0,7.0,6720.0,129.0,1.16
8,茨城県,Ibaraki,2021414,28059.0,7216.0,331.0,7.0,6751.0,129.0,1.14
8,茨城県,Ibaraki,2021415,28232.0,7275.0,361.0,8.0,6780.0,129.0,1.15
8,茨城県,Ibaraki,2021416,28311.0,7327.0,381.0,8.0,6812.0,129.0,1.18
8,茨城県,Ibaraki,2021417,28311.0,7391.0,401.0,8.0,6855.0,129.0,1.22
8,茨城県,Ibaraki,2021418,28311.0,7438.0,415.0,8.0,6888.0,129.0,1.24
8,茨城県,Ibaraki,2021419,28508.0,7490.0,430.0,9.0,6924.0,130.0,1.33
8,茨城県,Ibaraki,202142,26579.0,6805.0,322.0,1.0,6351.0,127.0,1.03
8,茨城県,Ibaraki,2021420,28542.0,7523.0,426.0,10.0,6961.0,130.0,1.28
8,茨城県,Ibaraki,2021421,28679.0,7585.0,443.0,12.0,7006.0,130.0,1.29
8,茨城県,Ibaraki,2021422,28796.0,7672.0,499.0,10.0,7037.0,130.0,1.29
8,茨城県,Ibaraki,2021423,28924.0,7735.0,519.0,10.0,7079.0,131.0,1.27
8,茨城県,Ibaraki,2021424,28924.0,7817.0,537.0,11.0,7143.0,131.0,1.24
8,茨城県,Ibaraki,2021425,28924.0,7893.0,558.0,13.0,7197.0,132.0,1.29
8,茨城県,Ibaraki,2021426,29325.0,7928.0,541.0,15.0,7248.0,133.0,1.16
8,茨城県,Ibaraki,2021427,29367.0,7976.0,539.0,18.0,7298.0,133.0,1.19
8,茨城県,Ibaraki,2021428,29586.0,8046.0,559.0,20.0,7348.0,133.0,1.17
8,茨城県,Ibaraki,2021429,29586.0,8104.0,567.0,19.0,7398.0,133.0,1.06
8,茨城県,Ibaraki,202143,26579.0,6836.0,311.0,1.0,6393.0,127.0,1.03
8,茨城県,Ibaraki,2021430,29913.0,8149.0,545.0,19.0,7465.0,133.0,1.01
8,茨城県,Ibaraki,202144,26579.0,6881.0,320.0,1.0,6429.0,127.0,0.92
8,茨城県,Ibaraki,202145,26895.0,6897.0,301.0,1.0,6464.0,127.0,0.89
8,茨城県,Ibaraki,202146,27011.0,6913.0,279.0,2.0,6502.0,127.0,0.86
8,茨城県,Ibaraki,202147,27153.0,6959.0,302.0,2.0,6525.0,127.0,0.91
8,茨城県,Ibaraki,202148,27318.0,6998.0,310.0,3.0,6555.0,128.0,0.99
8,茨城県,Ibaraki,202149,27489.0,7036.0,329.0,3.0,6574.0,128.0,0.99
8,茨城県,Ibaraki,202151,29913.0,8214.0,542.0,17.0,7532.0,134.0,0.95
8,茨城県,Ibaraki,2021510,31023.0,8613.0,449.0,15.0,8023.0,135.0,0.8
8,茨城県,Ibaraki,2021511,31047.0,8686.0,466.0,16.0,8079.0,135.0,0.91
8,茨城県,Ibaraki,2021512,31120.0,8756.0,490.0,15.0,8124.0,135.0,1.04
8,茨城県,Ibaraki,2021513,31217.0,8824.0,511.0,15.0,8170.0,136.0,1.21
8,茨城県,Ibaraki,2021514,31283.0,8891.0,529.0,16.0,8218.0,137.0,1.24
8,茨城県,Ibaraki,2021515,31283.0,8953.0,548.0,16.0,8261.0,137.0,1.22
8,茨城県,Ibaraki,2021516,31283.0,9021.0,591.0,17.0,8286.0,137.0,1.34
8,茨城県,Ibaraki,2021517,31619.0,9101.0,599.0,16.0,8358.0,137.0,1.45
8,茨城県,Ibaraki,2021518,31622.0,9132.0,578.0,15.0,8409.0,138.0,1.23
8,茨城県,Ibaraki,2021519,31779.0,9191.0,564.0,14.0,8481.0,139.0,1.13
8,茨城県,Ibaraki,202152,29913.0,8277.0,548.0,19.0,7588.0,135.0,0.89
8,茨城県,Ibaraki,2021520,31855.0,9253.0,572.0,13.0,8535.0,139.0,1.04
8,茨城県,Ibaraki,2021521,31981.0,9306.0,570.0,11.0,8588.0,141.0,0.98
8,茨城県,Ibaraki,2021522,31981.0,9355.0,542.0,10.0,8664.0,142.0,0.97
8,茨城県,Ibaraki,2021523,31981.0,9408.0,540.0,8.0,8719.0,142.0,0.9
8,茨城県,Ibaraki,2021524,32222.0,9434.0,517.0,9.0,8767.0,143.0,0.76
8,茨城県,Ibaraki,2021525,32236.0,9485.0,475.0,11.0,8860.0,143.0,0.85
8,茨城県,Ibaraki,2021526,32306.0,9551.0,478.0,10.0,8921.0,144.0,0.87
8,茨城県,Ibaraki,2021527,32392.0,9601.0,495.0,8.0,8953.0,145.0,0.86
8,茨城県,Ibaraki,2021528,32520.0,9648.0,496.0,9.0,8999.0,145.0,0.87
8,茨城県,Ibaraki,2021529,32520.0,9698.0,490.0,8.0,9053.0,147.0,0.89
8,茨城県,Ibaraki,202153,29913.0,8323.0,532.0,19.0,7650.0,135.0,0.93
8,茨城県,Ibaraki,2021530,32520.0,9726.0,490.0,8.0,9081.0,147.0,0.87
8,茨城県,Ibaraki,2021531,32662.0,9742.0,441.0,10.0,9144.0,149.0,0.94
8,茨城県,Ibaraki,202154,29913.0,8354.0,504.0,19.0,7709.0,135.0,0.88
8,茨城県,Ibaraki,202155,29913.0,8390.0,480.0,19.0,7769.0,135.0,0.81
8,茨城県,Ibaraki,202156,30664.0,8416.0,466.0,16.0,7809.0,135.0,0.79
8,茨城県,Ibaraki,202157,30786.0,8465.0,442.0,14.0,7882.0,135.0,0.82
8,茨城県,Ibaraki,202158,30786.0,8532.0,470.0,14.0,7921.0,135.0,0.85
8,茨城県,Ibaraki,202159,30786.0,8573.0,445.0,14.0,7987.0,135.0,0.83
8,茨城県,Ibaraki,202161,32662.0,9767.0,411.0,9.0,9198.0,150.0,0.85
8,茨城県,Ibaraki,2021610,32946.0,10020.0,285.0,12.0,9570.0,157.0,0.89
8,茨城県,Ibaraki,2021611,32980.0,10035.0,267.0,10.0,9603.0,157.0,0.8
8,茨城県,Ibaraki,2021612,32980.0,10119.0,319.0,11.0,9635.0,157.0,1.07
8,茨城県,Ibaraki,2021613,32980.0,10143.0,312.0,11.0,9666.0,157.0,1.01
8,茨城県,Ibaraki,2021614,33005.0,10155.0,297.0,11.0,9693.0,157.0,0.94
8,茨城県,Ibaraki,2021615,33007.0,10170.0,280.0,11.0,9724.0,158.0,0.98
8,茨城県,Ibaraki,2021616,33054.0,10193.0,278.0,8.0,9747.0,160.0,1.03
8,茨城県,Ibaraki,2021617,33055.0,10208.0,271.0,7.0,9769.0,160.0,0.98
8,茨城県,Ibaraki,2021618,33068.0,10229.0,265.0,6.0,9795.0,161.0,1.13
8,茨城県,Ibaraki,2021619,33068.0,10262.0,271.0,7.0,9822.0,161.0,0.74
8,茨城県,Ibaraki,202162,32725.0,9805.0,402.0,10.0,9244.0,151.0,0.78
8,茨城県,Ibaraki,2021620,33068.0,10279.0,263.0,7.0,9847.0,161.0,0.73
8,茨城県,Ibaraki,2021621,33068.0,10284.0,214.0,7.0,9901.0,161.0,0.74
8,茨城県,Ibaraki,2021622,33092.0,10303.0,202.0,5.0,9931.0,162.0,0.75
8,茨城県,Ibaraki,2021623,33116.0,10323.0,202.0,5.0,9951.0,162.0,0.74
8,茨城県,Ibaraki,2021624,33126.0,10361.0,221.0,6.0,9970.0,162.0,0.86
8,茨城県,Ibaraki,2021625,33152.0,10417.0,251.0,6.0,9996.0,162.0,0.98
8,茨城県,Ibaraki,2021626,33152.0,10448.0,251.0,6.0,10027.0,162.0,1.21
8,茨城県,Ibaraki,2021627,33152.0,10485.0,265.0,6.0,10049.0,163.0,1.35
8,茨城県,Ibaraki,2021628,33237.0,10499.0,256.0,4.0,10071.0,164.0,1.44
8,茨城県,Ibaraki,2021629,33256.0,10525.0,256.0,4.0,10097.0,164.0,1.44
8,茨城県,Ibaraki,202163,32753.0,9827.0,385.0,10.0,9283.0,151.0,0.74
8,茨城県,Ibaraki,2021630,33327.0,10552.0,263.0,4.0,10117.0,164.0,1.5
8,茨城県,Ibaraki,202164,32792.0,9872.0,379.0,9.0,9333.0,152.0,0.74
8,茨城県,Ibaraki,202165,32792.0,9899.0,350.0,9.0,9389.0,152.0,0.68
8,茨城県,Ibaraki,202166,32792.0,9933.0,336.0,8.0,9436.0,153.0,0.74
8,茨城県,Ibaraki,202167,32841.0,9957.0,323.0,8.0,9472.0,154.0,0.78
8,茨城県,Ibaraki,202168,32844.0,9971.0,291.0,8.0,9517.0,155.0,0.8
8,茨城県,Ibaraki,202169,32877.0,9995.0,282.0,9.0,9548.0,157.0,0.81
8,茨城県,Ibaraki,202171,33416.0,10579.0,260.0,4.0,10146.0,165.0,1.29
8,茨城県,Ibaraki,2021710,33871.0,10811.0,246.0,5.0,10390.0,166.0,1.0
8,茨城県,Ibaraki,2021711,33871.0,10846.0,254.0,5.0,10417.0,166.0,1.04
8,茨城県,Ibaraki,2021712,33967.0,10866.0,256.0,5.0,10435.0,166.0,1.09
8,茨城県,Ibaraki,2021713,34027.0,10902.0,268.0,5.0,10459.0,166.0,1.21
8,茨城県,Ibaraki,2021714,34131.0,10939.0,286.0,5.0,10478.0,166.0,1.27
8,茨城県,Ibaraki,2021715,34183.0,10987.0,313.0,5.0,10499.0,166.0,1.37
8,茨城県,Ibaraki,2021716,34230.0,11047.0,347.0,5.0,10525.0,166.0,1.39
8,茨城県,Ibaraki,2021717,34230.0,11092.0,367.0,4.0,10550.0,166.0,1.37
8,茨城県,Ibaraki,2021718,34230.0,11126.0,360.0,4.0,10591.0,166.0,1.34
8,茨城県,Ibaraki,2021719,34345.0,11153.0,367.0,4.0,10611.0,166.0,1.32
8,茨城県,Ibaraki,202172,33467.0,10602.0,261.0,5.0,10167.0,165.0,0.99
8,茨城県,Ibaraki,2021720,34362.0,11210.0,387.0,4.0,10648.0,166.0,1.3
8,茨城県,Ibaraki,2021721,34393.0,11287.0,425.0,3.0,10687.0,166.0,1.36
8,茨城県,Ibaraki,2021722,34393.0,11373.0,472.0,3.0,10726.0,166.0,1.37
8,茨城県,Ibaraki,2021723,34393.0,11427.0,479.0,4.0,10773.0,166.0,1.27
8,茨城県,Ibaraki,2021724,34393.0,11471.0,482.0,4.0,10814.0,166.0,1.24
8,茨城県,Ibaraki,2021725,34393.0,11534.0,490.0,4.0,10869.0,166.0,1.31
8,茨城県,Ibaraki,2021726,34583.0,11620.0,532.0,5.0,10913.0,166.0,1.42
8,茨城県,Ibaraki,2021727,34605.0,11716.0,582.0,5.0,10958.0,167.0,1.43
8,茨城県,Ibaraki,2021728,34677.0,11909.0,733.0,6.0,11001.0,167.0,1.51
8,茨城県,Ibaraki,2021729,34700.0,12075.0,863.0,6.0,11037.0,167.0,1.53
8,茨城県,Ibaraki,202173,33467.0,10630.0,257.0,5.0,10199.0,165.0,0.98
8,茨城県,Ibaraki,2021730,34777.0,12297.0,1000.0,5.0,11122.0,167.0,1.81
8,茨城県,Ibaraki,2021731,34777.0,12469.0,1101.0,5.0,11192.0,168.0,2.0
8,茨城県,Ibaraki,202174,33467.0,10660.0,246.0,5.0,10240.0,165.0,0.89
8,茨城県,Ibaraki,202175,33630.0,10672.0,234.0,6.0,10264.0,165.0,0.86
8,茨城県,Ibaraki,202176,33651.0,10689.0,231.0,5.0,10283.0,166.0,0.81
8,茨城県,Ibaraki,202177,33776.0,10713.0,234.0,6.0,10304.0,166.0,0.78
8,茨城県,Ibaraki,202178,33825.0,10739.0,241.0,6.0,10323.0,166.0,0.8
8,茨城県,Ibaraki,202179,33871.0,10774.0,243.0,6.0,10356.0,166.0,0.95
8,茨城県,Ibaraki,202181,34777.0,12671.0,1245.0,6.0,11249.0,169.0,2.08
8,茨城県,Ibaraki,2021810,35770.0,14793.0,1957.0,24.0,12655.0,172.0,1.22
8,茨城県,Ibaraki,2021811,35770.0,14973.0,1910.0,27.0,12882.0,172.0,1.11
8,茨城県,Ibaraki,2021812,35770.0,15247.0,1981.0,25.0,13085.0,172.0,1.14
